Date,Rented Bike Count,Temperature,Humidity,Wind speed,Rainfall
29-12-17,426,5.7,53,2.7,0
29-12-17,504,5.4,56,2.2,0
29-12-17,534,4.5,59,1.6,0
29-12-17,574,3.6,62,1.4,0
29-12-17,395,2.7,68,1.2,0
29-12-17,292,1.7,73,0.5,0
29-12-17,282,1,77,1.5,0
29-12-17,294,0.8,77,1.4,0
29-12-17,236,0.3,80,0.8,0
30-12-17,240,-0.4,83,1.2,0
30-12-17,234,-0.5,83,0.7,0
30-12-17,192,-0.9,84,0.6,0
30-12-17,127,-1.1,83,0.8,0
30-12-17,86,-1.1,83,0.7,0
30-12-17,52,-1.2,81,0.8,0
30-12-17,62,-1.1,81,1,0
30-12-17,88,-0.7,79,0.7,0
30-12-17,162,-0.4,78,0.5,0
30-12-17,224,0.2,76,1.3,0
30-12-17,208,0.8,73,0.5,0
30-12-17,237,2,69,1,0
30-12-17,274,3.2,64,0.8,0
30-12-17,333,4,62,1,0
30-12-17,356,4.3,60,1.2,0
30-12-17,337,4.3,61,0.7,0
30-12-17,345,4.1,63,0.7,0
30-12-17,183,3.8,64,0.9,0
30-12-17,45,3,84,1.7,0.3
30-12-17,40,2.3,89,0.6,0
30-12-17,66,1.9,90,0.9,0
30-12-17,64,1.8,92,1.1,0.2
30-12-17,30,1.8,92,1.2,0
30-12-17,42,1.4,92,1.9,0
31-12-17,43,0.9,95,1.8,0.2
31-12-17,43,0.5,95,2.1,0
31-12-17,65,0.4,95,1.7,0
31-12-17,65,0.3,91,2,1
31-12-17,32,-0.2,87,3.5,0
31-12-17,22,-0.8,85,2.8,0
31-12-17,25,-1.3,84,2.4,0
31-12-17,39,-1.8,86,1.7,0
31-12-17,84,-2.1,86,1.4,0
31-12-17,103,-1.9,82,1.6,0
31-12-17,110,-0.5,73,1.7,0
31-12-17,142,0.8,62,2.8,0
31-12-17,209,1.4,47,4.5,0
31-12-17,267,2.5,36,3.7,0
31-12-17,262,3,28,3.8,0
31-12-17,300,3.1,25,3.9,0
31-12-17,272,2.7,26,2.7,0
31-12-17,240,1.7,30,2.9,0
31-12-17,215,0.7,31,2.3,0
31-12-17,163,0,31,2.2,0
31-12-17,161,-1,32,0.9,0
31-12-17,179,-1.6,35,1,0
31-12-17,155,-2.1,36,1.7,0
31-12-17,227,-2.6,40,0.6,0
01-01-18,206,-3.2,40,0.5,0
01-01-18,230,-3.3,41,0.7,0
01-01-18,178,-3.7,42,0.9,0
01-01-18,119,-4,44,1,0
01-01-18,62,-4.2,53,1.1,0
01-01-18,61,-4.4,54,0.8,0
01-01-18,65,-4.5,51,1.1,0
01-01-18,81,-4.7,56,1.1,0
01-01-18,89,-5,55,1,0
01-01-18,121,-4.3,39,0.7,0
01-01-18,139,-1.6,32,0.8,0
01-01-18,169,0.1,27,2.2,0
01-01-18,225,1.5,20,2.8,0
01-01-18,248,2.4,22,2.3,0
01-01-18,298,3.7,24,2.1,0
01-01-18,344,3,27,2.9,0
01-01-18,310,3,28,2.5,0
01-01-18,271,1.8,33,3.3,0
01-01-18,218,0.8,34,1.9,0
01-01-18,125,-0.1,39,1.3,0
01-01-18,206,-0.3,40,1.2,0
01-01-18,203,-0.9,44,1.2,0
01-01-18,168,-1.3,48,0.8,0
01-01-18,154,-1.6,51,0.7,0
02-01-18,148,-1.8,54,1.1,0
02-01-18,108,-2.1,56,0.8,0
02-01-18,69,-2.3,62,0.9,0
02-01-18,41,-2.5,62,0.4,0
02-01-18,31,-2.7,67,0.5,0
02-01-18,58,-3.1,67,0.6,0
02-01-18,139,-3.2,67,0.4,0
02-01-18,344,-3.2,69,0.5,0
02-01-18,655,-3.4,71,0.8,0
02-01-18,315,-3.1,66,0.2,0
02-01-18,208,-1.4,50,1.9,0
02-01-18,269,-0.4,40,2.3,0
02-01-18,293,0.9,29,1.9,0
02-01-18,273,1.5,23,3.6,0
02-01-18,302,1.7,20,4.4,0
02-01-18,295,1.5,22,3,0
02-01-18,320,1.3,23,2.9,0
02-01-18,373,0.3,27,2.6,0
02-01-18,675,-0.8,24,2.3,0
02-01-18,403,-1.3,28,2.4,0
02-01-18,364,-1.9,26,2.2,0
02-01-18,304,-2.6,28,2,0
02-01-18,273,-3.4,33,2.4,0
02-01-18,186,-3.8,35,2.3,0
03-01-18,160,-4.3,38,1.4,0
03-01-18,130,-5,42,1.2,0
03-01-18,110,-5.5,43,2,0
03-01-18,67,-6.1,45,1.3,0
03-01-18,43,-6.1,45,2.3,0
03-01-18,67,-6.4,47,2.4,0
03-01-18,137,-6.7,48,2.4,0
03-01-18,308,-6.9,48,2.4,0
03-01-18,670,-7,49,1.5,0
03-01-18,342,-6.8,44,1.7,0
03-01-18,213,-5.6,38,2.9,0
03-01-18,267,-4.5,36,3.2,0
03-01-18,297,-3.4,32,3.1,0
03-01-18,279,-2.2,31,2.3,0
03-01-18,270,-1.5,30,2.8,0
03-01-18,286,-1.1,29,2.8,0
03-01-18,299,-0.4,30,2,0
03-01-18,382,-1.9,35,1.8,0
03-01-18,637,-3.1,39,2.1,0
03-01-18,431,-3.7,41,2,0
03-01-18,294,-3.9,44,2.5,0
03-01-18,335,-4.3,47,2.8,0
03-01-18,291,-5.2,53,1.3,0
03-01-18,197,-5.9,54,0.8,0
04-01-18,159,-6.3,54,1.4,0
04-01-18,150,-6.9,56,2.3,0
04-01-18,123,-7.3,57,2,0
04-01-18,57,-7.4,54,1.7,0
04-01-18,38,-7.5,55,1.3,0
04-01-18,66,-7.6,49,1.3,0
04-01-18,120,-7.6,47,2.3,0
04-01-18,302,-8.1,51,0.5,0
04-01-18,646,-8.6,55,0.6,0
04-01-18,340,-7.9,48,1.2,0
04-01-18,197,-6.4,43,1,0
04-01-18,264,-4.4,40,0.8,0
04-01-18,290,-2.9,33,0.9,0
04-01-18,284,-2,32,1,0
04-01-18,262,-0.8,32,1.4,0
04-01-18,281,-1.2,31,0.8,0
04-01-18,309,-1.4,34,1.8,0
04-01-18,397,-2.1,37,1.4,0
04-01-18,603,-2.6,38,1.4,0
04-01-18,417,-2.7,39,1.4,0
04-01-18,311,-2.8,39,1.7,0
04-01-18,310,-3.1,41,2,0
04-01-18,306,-3.6,46,1.3,0
04-01-18,221,-4,48,1.5,0
05-01-18,202,-4.7,52,1.8,0
05-01-18,170,-5.1,51,1.5,0
05-01-18,118,-5.3,52,1.6,0
05-01-18,67,-5.5,56,1.1,0
05-01-18,47,-5.1,55,1.7,0
05-01-18,75,-5.1,55,1.5,0
05-01-18,123,-5.1,54,1.3,0
05-01-18,327,-5.3,53,1.1,0
05-01-18,665,-5.3,51,1,0
05-01-18,354,-4.7,49,1.2,0
05-01-18,232,-3.3,50,1.3,0
05-01-18,308,-0.7,45,1.5,0
05-01-18,362,-0.3,45,2.2,0
05-01-18,312,0.9,43,2,0
05-01-18,343,1.4,41,2,0
05-01-18,333,1.5,34,2.8,0
05-01-18,329,1,34,2.9,0
05-01-18,446,-0.6,45,3.3,0
05-01-18,635,-1.8,44,2.2,0
05-01-18,443,-2.5,49,0.6,0
05-01-18,322,-3.4,51,1.1,0
05-01-18,284,-3.5,53,0.9,0
05-01-18,281,-3.8,53,1.3,0
05-01-18,189,-3.6,50,1.9,0
06-01-18,184,-4.3,52,1.6,0
06-01-18,222,-4.8,54,1.2,0
06-01-18,176,-5.5,56,1.4,0
06-01-18,103,-5.6,56,1,0
06-01-18,61,-5.9,61,1.1,0
06-01-18,48,-6.1,64,1,0
06-01-18,69,-6.5,67,0.7,0
06-01-18,105,-6.6,65,1,0
06-01-18,186,-6.5,62,1.1,0
06-01-18,221,-5.8,49,1.4,0
06-01-18,204,-3.5,39,2,0
06-01-18,245,-1.6,35,2.1,0
06-01-18,283,0,35,2.3,0
06-01-18,356,0.9,28,2.4,0
06-01-18,370,1.8,29,2,0
06-01-18,373,2.3,27,2.2,0
06-01-18,352,2.7,27,2.2,0
06-01-18,354,1.1,31,1.7,0
06-01-18,271,-0.6,37,1.6,0
06-01-18,207,-1.2,37,1.2,0
06-01-18,189,-2.1,41,1.1,0
06-01-18,214,-2.5,47,0.8,0
06-01-18,218,-2.6,47,1.6,0
06-01-18,169,-3.2,50,0.8,0
07-01-18,192,-3.8,48,0.7,0
07-01-18,162,-3.9,51,0.2,0
07-01-18,128,-4.4,53,0.3,0
07-01-18,102,-4.8,56,0.6,0
07-01-18,62,-5.1,60,0.7,0
07-01-18,40,-5.6,58,0.7,0
07-01-18,38,-5.5,52,0.7,0
07-01-18,60,-5.6,58,0.9,0
07-01-18,122,-5.3,53,1.1,0
07-01-18,143,-3.8,49,1.6,0
07-01-18,179,-1.8,40,1.8,0
07-01-18,214,0.5,35,1.4,0
07-01-18,278,1.1,34,0.9,0
07-01-18,265,1.4,34,0.8,0
07-01-18,331,1.9,32,0.7,0
07-01-18,368,2.7,31,0.9,0
07-01-18,333,2.6,32,1,0
07-01-18,349,2.3,33,0.2,0
07-01-18,270,1.8,34,1.2,0
07-01-18,246,1.6,35,1,0
07-01-18,233,1.3,38,0.4,0
07-01-18,236,1.2,39,0.6,0
07-01-18,214,1.1,40,0.5,0
07-01-18,149,1.1,39,0.6,0
08-01-18,149,0.9,42,1.1,0
08-01-18,109,0.9,42,0.2,0
08-01-18,77,0.8,42,0.5,0
08-01-18,53,0.9,43,0.4,0
08-01-18,46,1,43,0.8,0
08-01-18,67,0.8,42,1,0
08-01-18,159,0.8,45,0.7,0
08-01-18,374,0.7,44,0.8,0
08-01-18,701,0.7,45,0.7,0
08-01-18,387,0.8,47,0.9,0
08-01-18,253,1.3,43,0.8,0
08-01-18,278,1.7,37,0.6,0
08-01-18,356,2.7,33,2.7,0
08-01-18,303,3,32,1.6,0
08-01-18,349,3.4,31,1.4,0
08-01-18,318,3.9,33,1.8,0
08-01-18,353,3.5,36,1.7,0
08-01-18,385,2.7,50,2.8,0
08-01-18,316,1.5,70,2.5,0
08-01-18,127,0.9,88,1.6,0
08-01-18,144,1,89,1.9,0
08-01-18,146,0.7,77,6.7,0.9
08-01-18,149,0.1,68,4.6,0
08-01-18,112,-0.6,62,4.2,0
09-01-18,100,-1.2,67,4.6,0
09-01-18,107,-1.9,69,5,0
09-01-18,75,-2.9,66,3.3,0
09-01-18,52,-3.4,67,3.2,0
09-01-18,38,-4.3,59,4.4,0
09-01-18,52,-5.1,48,3.2,0
09-01-18,126,-5.6,52,3.7,0
09-01-18,245,-5.9,57,3.1,0
09-01-18,554,-6,64,3.2,0
09-01-18,320,-6,61,2.5,0
09-01-18,190,-4.8,57,3,0
09-01-18,247,-3.9,51,4.5,0
09-01-18,262,-2.7,45,2.4,0
09-01-18,265,-2.6,45,4,0
09-01-18,265,-1.8,45,3.7,0
09-01-18,257,-2.4,51,4.6,0
09-01-18,262,-2.4,56,3.3,0
09-01-18,332,-2.9,66,3.6,0
09-01-18,558,-3.8,58,1.7,0
09-01-18,364,-4.5,57,0.6,0
09-01-18,302,-4.9,59,0.6,0
09-01-18,281,-4.8,59,0.9,0
09-01-18,166,-4.2,67,1.6,0
09-01-18,80,-4.9,80,0.7,0
10-01-18,61,-5.2,82,0.8,0.5
10-01-18,78,-5.6,75,1.7,0
10-01-18,63,-5.7,72,1.2,0
10-01-18,40,-6.1,70,1.1,0.3
10-01-18,31,-6.6,72,2.2,0
10-01-18,39,-7.3,75,1.6,0
10-01-18,84,-7.7,74,1.1,0
10-01-18,158,-8,70,1.8,0
10-01-18,387,-7.9,67,2.6,0
10-01-18,225,-7.7,62,3.6,0
10-01-18,150,-6.9,53,3.2,0
10-01-18,168,-6.4,49,4.5,0
10-01-18,217,-5.6,44,4.5,0
10-01-18,207,-5.1,43,4.7,0
10-01-18,177,-5.3,37,5.3,0
10-01-18,193,-5.3,33,4.8,0
10-01-18,196,-5.4,30,3.9,0
10-01-18,266,-6.5,34,4,0
10-01-18,437,-7.8,32,4.5,0
10-01-18,259,-8.5,35,2.9,0
10-01-18,207,-8.9,41,2.3,0
10-01-18,214,-9.4,47,2,0
10-01-18,165,-9.7,51,2.8,0
10-01-18,139,-10.2,53,3.3,0
11-01-18,98,-10.3,54,2.4,0
11-01-18,100,-10.6,55,2.9,0
11-01-18,89,-10.9,57,2.7,0
11-01-18,38,-11.2,59,2.9,0
11-01-18,33,-11.5,57,2.3,0
11-01-18,42,-11.9,61,1.8,0
11-01-18,82,-12,61,2.3,0
11-01-18,203,-12.3,59,2.3,0
11-01-18,443,-12.6,61,1.6,0
11-01-18,227,-12,53,2.6,0
11-01-18,152,-11.1,46,3.7,0
11-01-18,146,-10.2,41,3.5,0
11-01-18,187,-8.6,40,2.6,0
11-01-18,178,-8.6,41,3.4,0
11-01-18,187,-7.4,38,3.3,0
11-01-18,181,-8.3,42,3.8,0
11-01-18,179,-8.2,39,2.8,0
11-01-18,219,-9.3,43,2.8,0
11-01-18,352,-10.4,43,2.3,0
11-01-18,251,-10.9,44,3,0
11-01-18,177,-11.6,49,1.8,0
11-01-18,162,-12.4,51,2.2,0
11-01-18,172,-12.9,52,2.8,0
11-01-18,119,-13.2,51,1.5,0
12-01-18,105,-13.6,49,1.6,0
12-01-18,99,-13.7,47,3,0
12-01-18,83,-13.8,43,2.6,0
12-01-18,42,-14.1,45,1.8,0
12-01-18,30,-14.3,45,2,0
12-01-18,35,-14.6,45,1.1,0
12-01-18,92,-14.9,45,2.3,0
12-01-18,189,-15.1,45,0.9,0
12-01-18,419,-15.1,44,1.2,0
12-01-18,196,-14.9,40,1.2,0
12-01-18,119,-13,37,2.2,0
12-01-18,140,-11.2,31,2.4,0
12-01-18,178,-9.6,27,2,0
12-01-18,177,-8.2,29,2,0
12-01-18,173,-7.2,28,2.3,0
12-01-18,177,-6.5,26,2.4,0
12-01-18,196,-5.8,21,1.1,0
12-01-18,259,-6.5,22,1.5,0
12-01-18,405,-7.5,28,2,0
12-01-18,273,-8.2,32,1.1,0
12-01-18,210,-7.9,31,1.4,0
12-01-18,184,-7.4,33,1.4,0
12-01-18,186,-6.9,39,1.6,0
12-01-18,144,-6.7,36,1.3,0
13-01-18,152,-6.6,39,1.6,0
13-01-18,168,-6.5,45,0.5,0
13-01-18,145,-6.4,40,0.9,0
13-01-18,77,-6.5,42,0.7,0
13-01-18,47,-6.4,46,0.8,0
13-01-18,40,-6.3,51,0.8,0
13-01-18,42,-6.4,59,0.6,0
13-01-18,43,-6.5,68,0.6,0
13-01-18,67,-6.5,72,0.8,0
13-01-18,102,-6.3,76,0.6,0.2
13-01-18,106,-5.5,72,0.7,0
13-01-18,133,-4.8,70,1,0
13-01-18,174,-3.7,66,1.1,0.2
13-01-18,212,-2.5,62,1.4,0
13-01-18,215,-1.8,62,0.7,0
13-01-18,251,-1.5,62,0.9,0
13-01-18,249,-1.2,63,0.9,0
13-01-18,277,-1.4,68,1,0
13-01-18,223,-2.6,73,1,0
13-01-18,167,-3.3,76,0.8,0
13-01-18,158,-3.9,78,1.1,0
13-01-18,156,-4.1,79,0.7,0
13-01-18,168,-4.3,81,0.4,0
13-01-18,131,-4.4,81,0.7,0
14-01-18,149,-4.4,81,0.7,0
14-01-18,150,-3.7,79,0.9,0
14-01-18,111,-3.5,78,1,0
14-01-18,79,-3.6,78,1.6,0
14-01-18,48,-4,79,1.2,0
14-01-18,29,-4.2,79,1.2,0
14-01-18,49,-4.3,79,1.1,0
14-01-18,59,-4.4,80,1.4,0
14-01-18,81,-3.8,79,0.8,0
14-01-18,118,-3.4,77,1.6,0
14-01-18,134,-2.1,72,1.7,0
14-01-18,174,-0.5,64,0.7,0
14-01-18,226,1.2,58,0.8,0
14-01-18,272,3,52,1.4,0
14-01-18,304,3.7,53,0.6,0
14-01-18,353,4.6,50,0.9,0
14-01-18,366,5.3,49,1.8,0
14-01-18,302,4.5,51,1.1,0
14-01-18,250,4.1,53,1.3,0
14-01-18,208,3.9,54,1.1,0
14-01-18,210,3.5,55,1,0
14-01-18,213,3.1,58,0.4,0
14-01-18,196,2.8,60,0.6,0
14-01-18,144,2.7,60,0.6,0
15-01-18,171,3,60,0.5,0
15-01-18,122,3,62,0.9,0
15-01-18,74,3.6,65,0.9,0
15-01-18,58,4.4,70,1.7,0
15-01-18,38,4.9,73,1.8,0
15-01-18,55,5,76,1.9,0
15-01-18,82,4.9,83,3,0
15-01-18,209,4.4,87,1,0
15-01-18,444,4.1,85,1.1,0
15-01-18,303,3.9,86,1.7,0.2
15-01-18,212,4.2,82,2.2,0
15-01-18,254,4.7,75,2.3,0
15-01-18,311,6.2,64,1.9,0
15-01-18,309,6.1,61,2.3,0
15-01-18,306,7.1,52,2.1,0
15-01-18,349,7.4,38,1.7,0
15-01-18,365,7.5,37,0.9,0
15-01-18,455,6.5,40,0.8,0
15-01-18,555,5.2,44,1.3,0
15-01-18,444,4.4,53,1.2,0
15-01-18,321,3.7,58,1.3,0
15-01-18,334,3.4,59,0.8,0
15-01-18,333,3,61,1.6,0
15-01-18,230,2.4,63,0.6,0
16-01-18,212,1.8,67,1.2,0
16-01-18,207,1.2,64,0.7,0
16-01-18,141,0.5,72,0.7,0
16-01-18,81,0.3,70,0.6,0
16-01-18,51,0.8,65,0.7,0
16-01-18,58,1.1,64,0.5,0
16-01-18,140,1.2,69,0.6,0
16-01-18,318,1.1,69,0.6,0
16-01-18,650,1.2,68,0.6,0
16-01-18,376,1.9,65,0.8,0
16-01-18,221,2.7,60,0.5,0
16-01-18,256,3.9,57,0.8,0
16-01-18,276,5.2,52,1.2,0
16-01-18,296,5.8,47,0.8,0
16-01-18,276,6.5,43,0.8,0
16-01-18,250,6.3,40,0.3,0
16-01-18,277,5.8,50,0.9,0
16-01-18,381,5.2,58,0.8,0
16-01-18,592,4.9,59,1.4,0
16-01-18,409,4.6,57,1,0
16-01-18,332,4.5,58,0.8,0
16-01-18,342,4.3,56,0.7,0
16-01-18,321,4,57,0.3,0
16-01-18,242,3.9,60,0.9,0
17-01-18,204,3.5,62,0.4,0
17-01-18,183,3.3,64,0.4,0
17-01-18,140,3.1,65,0.8,0
17-01-18,75,3,67,0.8,0
17-01-18,55,3,68,0.5,0
17-01-18,72,2.9,66,0.8,0
17-01-18,115,2.7,71,1.1,0
17-01-18,272,2.5,71,0.9,0
17-01-18,537,2.6,70,0.6,0
17-01-18,337,3,66,0.7,0
17-01-18,212,4.3,58,0.5,0
17-01-18,270,6,51,1,0
17-01-18,310,8.1,51,1.4,0
17-01-18,273,8,54,1.8,0
17-01-18,258,7.7,54,2.6,0
17-01-18,278,8.5,49,1.3,0
17-01-18,314,8.3,54,1.2,0
17-01-18,380,7.2,57,3.3,0
17-01-18,501,5.2,62,2.9,0
17-01-18,360,4.2,68,2.4,0
17-01-18,286,3.5,72,1.7,0
17-01-18,320,3.1,74,1.1,0
17-01-18,313,2.8,74,0.5,0
17-01-18,227,2.7,74,0.8,0
18-01-18,215,2.7,73,1,0
18-01-18,190,3.2,72,1.9,0
18-01-18,137,3.3,73,1.2,0
18-01-18,95,3.6,74,1.7,0
18-01-18,50,3.3,80,2.1,0
18-01-18,68,2.6,82,2,0
18-01-18,107,2.2,82,2,0
18-01-18,279,1.5,86,1.1,0
18-01-18,537,1.1,86,1.2,0
18-01-18,305,1.2,84,2.1,0
18-01-18,188,1.4,81,2.1,0
18-01-18,261,1.8,75,1.8,0
18-01-18,267,2.5,72,2.4,0
18-01-18,307,3.5,54,3.2,0
18-01-18,301,4.4,42,2.3,0
18-01-18,269,4.2,36,2.3,0
18-01-18,328,3.6,42,2.4,0
18-01-18,416,2.8,46,2.1,0
18-01-18,506,2,39,2.1,0
18-01-18,365,1.5,41,1,0
18-01-18,303,1.1,44,1.2,0
18-01-18,339,0.8,45,1.5,0
18-01-18,318,0.7,45,2,0
18-01-18,232,0.6,47,2.3,0
19-01-18,211,0.3,45,1.8,0
19-01-18,207,0,43,1.7,0
19-01-18,140,-0.3,44,1.7,0
19-01-18,93,-0.6,43,1.7,0
19-01-18,58,-0.7,45,1.4,0
19-01-18,61,-1.4,47,1.4,0
19-01-18,151,-1.8,49,1.4,0
19-01-18,334,-2,49,1.9,0
19-01-18,648,-2.5,50,1,0
19-01-18,387,-2.1,42,1.3,0
19-01-18,255,0,29,1.3,0
19-01-18,283,2.2,20,0.6,0
19-01-18,341,4.3,28,1.5,0
19-01-18,341,4.7,26,2.6,0
19-01-18,349,4.7,24,3.6,0
19-01-18,381,5.4,25,2.4,0
19-01-18,390,4.9,27,2.8,0
19-01-18,468,4.1,34,3.1,0
19-01-18,702,2.9,45,1.6,0
19-01-18,471,2,48,1.8,0
19-01-18,342,1.2,51,0.6,0
19-01-18,331,0.5,52,0.8,0
19-01-18,292,0,56,0.8,0
19-01-18,236,-0.5,59,0.9,0
20-01-18,228,-0.6,60,0.6,0
20-01-18,258,-0.9,64,0.4,0
20-01-18,216,-0.9,65,0.6,0
20-01-18,118,-0.9,65,0.2,0
20-01-18,89,-0.7,65,0.6,0
20-01-18,56,-0.3,62,0.6,0
20-01-18,50,-0.1,60,0.4,0
20-01-18,101,0.2,60,0.3,0
20-01-18,191,0.3,63,0.4,0
20-01-18,234,0.9,63,0.9,0
20-01-18,259,2.1,60,1.2,0
20-01-18,285,3.7,59,1.8,0
20-01-18,325,5.3,55,2.6,0
20-01-18,356,6.3,55,3,0
20-01-18,334,5.9,61,3.2,0
20-01-18,406,6.3,55,3,0
20-01-18,352,6.6,42,3,0
20-01-18,377,5.7,53,1.8,0
20-01-18,283,4.6,55,3.2,0
20-01-18,223,3.5,66,1.7,0
20-01-18,219,2.9,66,1.2,0
20-01-18,220,2.1,48,2.8,0
20-01-18,232,1.5,48,2.4,0
20-01-18,164,0.8,53,1.7,0
21-01-18,196,-0.3,60,1.9,0
21-01-18,177,-0.8,58,0.4,0
21-01-18,107,-1.5,63,1,0
21-01-18,107,-2,60,0.5,0
21-01-18,73,-2.3,47,0.7,0
21-01-18,32,-2.6,49,1.1,0
21-01-18,36,-3.1,54,1.4,0
21-01-18,61,-3.2,54,1.2,0
21-01-18,115,-3.6,53,0.5,0
21-01-18,152,-3.2,46,0.8,0
21-01-18,189,-1.3,37,0.8,0
21-01-18,216,1.9,25,1,0
21-01-18,271,3.9,30,1.6,0
21-01-18,343,4.9,22,2,0
21-01-18,340,5.4,18,1.2,0
21-01-18,389,5.4,20,2.2,0
21-01-18,396,4.7,17,2.1,0
21-01-18,383,3.8,20,1.3,0
21-01-18,295,2.5,24,2,0
21-01-18,223,1.3,25,1.3,0
21-01-18,258,0.3,27,0.4,0
21-01-18,237,-0.1,29,0.5,0
21-01-18,207,-0.3,32,0.7,0
21-01-18,170,-0.4,32,0.6,0
22-01-18,171,-0.2,30,0.4,0
22-01-18,97,-0.2,32,0.7,0
22-01-18,73,-0.2,33,1.4,0
22-01-18,53,-0.3,31,0.3,0
22-01-18,31,0,32,0.4,0
22-01-18,60,0,32,0.7,0
22-01-18,165,0,33,0.4,0
22-01-18,316,-0.4,34,1,0
22-01-18,683,-0.7,32,0.5,0
22-01-18,365,0.1,33,0.8,0
22-01-18,221,1.1,31,0.7,0
22-01-18,277,2.4,27,0.9,0
22-01-18,323,3.9,28,0.9,0
22-01-18,281,3.9,33,0.6,0
22-01-18,249,3.3,73,0.4,0
22-01-18,63,3.6,69,1.8,0
22-01-18,18,2,87,1.9,0
22-01-18,43,1.3,93,1.2,0
22-01-18,170,1.1,96,3,3.3
22-01-18,167,-0.1,88,3.2,0
22-01-18,181,-0.8,85,2.9,0
22-01-18,187,-1.8,85,2.9,0
22-01-18,170,-3.2,81,3.9,0
22-01-18,139,-4.2,79,2.9,0
23-01-18,96,-5.3,77,3.8,0
23-01-18,120,-6,76,3.1,0
23-01-18,75,-7.5,65,3.9,0
23-01-18,55,-8.6,68,3.3,0
23-01-18,45,-9.5,49,4.3,0
23-01-18,44,-10.5,46,3,0
23-01-18,84,-11.5,47,3.2,0
23-01-18,211,-12.5,41,4.5,0
23-01-18,423,-13,41,4,0
23-01-18,228,-13.3,36,3.5,0
23-01-18,132,-12.1,34,3.5,0
23-01-18,184,-11.7,27,4,0
23-01-18,180,-11.3,27,3.7,0
23-01-18,189,-11,27,4,0
23-01-18,169,-10.4,30,4.3,0
23-01-18,181,-9.7,32,3.6,0
23-01-18,181,-10.1,34,4.3,0
23-01-18,239,-10.6,38,3.5,0
23-01-18,351,-11.5,43,2.4,0
23-01-18,248,-12,47,3.2,0
23-01-18,178,-12.5,52,3,0
23-01-18,145,-13.2,49,4.1,0
23-01-18,117,-13.9,45,4,0
23-01-18,106,-14.3,38,4,0
24-01-18,90,-14.6,34,3.9,0
24-01-18,89,-15,31,2.5,0
24-01-18,50,-15.2,32,3.1,0
24-01-18,32,-15.2,30,3.4,0
24-01-18,24,-15.4,30,2.5,0
24-01-18,34,-15.6,29,3.7,0
24-01-18,71,-15.7,29,2.5,0
24-01-18,164,-15.9,30,3,0
24-01-18,364,-16.2,30,1.6,0
24-01-18,192,-15.8,27,3.4,0
24-01-18,90,-14.5,24,4.6,0
24-01-18,124,-13.1,25,3.8,0
24-01-18,121,-12.2,26,4,0
24-01-18,140,-12,25,6,0
24-01-18,125,-11.1,26,3.8,0
24-01-18,149,-10.8,29,3.8,0
24-01-18,124,-11.2,30,4.7,0
24-01-18,203,-11.8,26,3.5,0
24-01-18,297,-13,29,3.4,0
24-01-18,211,-13.8,32,2.2,0
24-01-18,125,-14.3,37,1.3,0
24-01-18,132,-14.7,40,3.2,0
24-01-18,121,-15.2,45,4,0
24-01-18,82,-15.7,43,3.6,0
25-01-18,78,-15.9,43,3.8,0
25-01-18,68,-16.1,42,2.2,0
25-01-18,60,-16,42,1.3,0
25-01-18,32,-16,40,1.9,0
25-01-18,22,-15.9,37,2.4,0
25-01-18,34,-15.8,37,2.7,0
25-01-18,71,-16.1,33,3,0
25-01-18,165,-16.2,33,2.2,0
25-01-18,349,-16.4,32,3.3,0
25-01-18,187,-16.2,33,2.9,0
25-01-18,105,-15.3,33,2.4,0
25-01-18,122,-13.8,25,3.5,0
25-01-18,142,-12.8,25,3.2,0
25-01-18,130,-11.4,27,3.9,0
25-01-18,160,-10.4,25,2.3,0
25-01-18,130,-9.7,28,3.7,0
25-01-18,152,-9.6,31,2.6,0
25-01-18,170,-10.9,32,4,0
25-01-18,288,-11.8,33,4,0
25-01-18,178,-12.7,33,3.7,0
25-01-18,141,-13.5,33,2.4,0
25-01-18,137,-14.1,35,2.2,0
25-01-18,113,-14.6,35,2.5,0
25-01-18,79,-14.9,35,2.8,0
26-01-18,68,-15.1,34,1.7,0
26-01-18,93,-15.3,34,1.7,0
26-01-18,54,-15.6,33,2.2,0
26-01-18,41,-15.9,34,2.9,0
26-01-18,24,-16.4,36,1.5,0
26-01-18,36,-16.9,38,2.3,0
26-01-18,64,-17.4,40,1.6,0
26-01-18,142,-17.5,38,3.4,0
26-01-18,322,-17.8,40,2.5,0
26-01-18,149,-17.5,37,3.8,0
26-01-18,96,-16.5,33,3.4,0
26-01-18,93,-15.6,31,3.3,0
26-01-18,111,-14.4,30,2.7,0
26-01-18,115,-13.3,28,2.7,0
26-01-18,116,-12.1,27,2.5,0
26-01-18,140,-11.4,27,3.3,0
26-01-18,147,-10.8,28,2.7,0
26-01-18,196,-11.5,31,3.3,0
26-01-18,305,-12.7,33,2.5,0
26-01-18,171,-13.2,33,2.4,0
26-01-18,121,-13.7,35,1.7,0
26-01-18,130,-14.1,36,1.8,0
26-01-18,108,-14.6,40,1.8,0
26-01-18,89,-14.4,38,2.7,0
27-01-18,80,-15,42,1.2,0
27-01-18,94,-15.1,43,0.8,0
27-01-18,75,-15.3,43,0.6,0
27-01-18,41,-15.3,43,0.8,0
27-01-18,36,-15.3,47,0.8,0
27-01-18,25,-15.4,45,0.8,0
27-01-18,33,-15.3,47,0.7,0
27-01-18,57,-15.7,53,1.3,0
